WOE_ID,ISO,Name,Language,PlaceType,Parent_ID
689600,DE,Rosenbühl,GER,Town,12636621
689601,DE,Rosenbühl,GER,Town,12635328
689597,DE,Rosenbühl,GER,Town,12635316
689602,DE,Rosenburg,GER,Town,12632198
689603,DE,Rosendahl,GER,Town,12624483
689606,DE,Rosendahlfeld,GER,Town,12632244
689608,DE,Rosendorf,GER,Town,24547272
689607,DE,Rosendorf,GER,Town,28350199
689610,DE,Rosenfeld,GER,Town,56556531
689630,DE,Rosenhammer,GER,Town,12634351
689635,DE,Rosenhof,GER,Town,12634430
689648,DE,Rosenthal,GER,Town,12625394
689652,DE,Rosenthal,GER,Town,12625426
689653,DE,Rosenthal,GER,Town,12624484
689663,DE,Rosenthalseifen,GER,Town,12624343
689664,DE,Rosentitz,GER,Town,12636488
689670,DE,Rosinendörfchen,GER,Town,12636339
689696,DE,Rossbach,GER,Town,12623306
689705,DE,Roßberg,GER,Town,12623296
689732,DE,Roßfelde,GER,Town,12629940
689739,DE,Rosshof,GER,Town,12623055
689749,DE,Rößlberg,GER,Town,12634719
689751,DE,Rößlings,GER,Town,12634724
689759,DE,Rossower,GER,Town,12633661
689785,DE,Rot,GER,Town,12623430
689791,DE,Rote Warte,GER,Town,12632632
689794,DE,Rotekate,GER,Town,12631910
689799,DE,Rotenbach,GER,Town,12624016
689807,DE,Rötenberg,GER,Town,12624242
689809,DE,Rötenberg,GER,Town,12623973
689815,DE,Rotenfels,GER,Town,12623907
689829,DE,Roter Ochse,GER,Town,12625727
689831,DE,Rotes Luch,GER,Town,12633250
689862,DE,Rothammer,GER,Town,12624617
689868,DE,Rothaus,GER,Town,12623830
689869,DE,Rothaus,GER,Town,12623058
689876,DE,Rotheflöte,GER,Town,12630993
689878,DE,Rothehaus,GER,Town,12625880
689877,DE,Rothehaus,GER,Town,12636280
689879,DE,Röthehof,GER,Town,12633190
689882,DE,Rothekrug,GER,Town,56556440
689888,DE,Rothemühle,GER,Town,24547323
689896,DE,Rothenbach,GER,Town,12624360
689897,DE,Rothenbach,GER,Town,12624369
689910,DE,Rothenbek,GER,Town,12632096
689912,DE,Rothenberg,GER,Town,28350225
689933,DE,Rothenburg ob der Tauber-Wildbad,GER,Town,12634498
689939,DE,Rothenfurth,GER,Town,12634351
689943,DE,Rothenhausen,GER,Town,12635958
689947,DE,Rothenhof,GER,Town,12634423
689950,DE,Rothenhörn,GER,Town,12632259
689961,DE,Rothenmeer,GER,Town,12631767
689964,DE,Rothenmoor,GER,Town,12631088
689965,DE,Rothenmoos,GER,Town,12634874
689970,DE,Rothensehma,GER,Town,12625567
689987,DE,Röthgraben,GER,Town,56556339
689988,DE,Rothhaar,GER,Town,12634227
689991,DE,Rothhof,GER,Town,12635463
689994,DE,Rothkreuz,GER,Town,12634724
689995,DE,Röthlake,GER,Town,56556447
689998,DE,Rothleithen,GER,Town,12635318
690008,DE,Rothvorwerk,GER,Town,12625380
690019,DE,Rotsel,GER,Town,12623429
690020,DE,Rotsold,GER,Town,12624242
690040,DE,Rottach,GER,Town,12634724
690046,DE,Rottberg,GER,Town,12624565
690056,DE,Rottenbach,GER,Town,12636414
690076,DE,Rottenmünster,GER,Town,12623443
690093,DE,Rottfelling,GER,Town,12622948
690095,DE,Röttgen,GER,Town,12624587
690097,DE,Röttgen,GER,Town,12624606
690100,DE,Rotthausen,GER,Town,12630182
690122,DE,Rottnersdorf,GER,Town,12634389
690134,DE,Roturach,GER,Town,12635802
690135,DE,Rotwasser,GER,Town,12635803
690159,DE,Rübehorst,GER,Town,12630220
690162,DE,Rüben,GER,Town,12625700
690184,DE,Rubstock,GER,Town,12623445
690221,DE,Rückisch,GER,Town,12636515
690244,DE,Rüdenthal,GER,Town,12623930
690260,DE,Rudersdorf,GER,Town,12635123
690288,DE,Rudolphsdorf,GER,Town,12625839
690290,DE,Rudolphshof,GER,Town,12636606
690302,DE,Rugenbergen,GER,Town,12632360
690313,DE,Ruggen,GER,Town,12623830
690323,DE,Ruhbühl,GER,Town,12623338
690327,DE,Ruhethal,GER,Town,12625762
690329,DE,Ruhhäuser,GER,Town,12636504
690352,DE,Ruhn,GER,Town,12631189
690368,DE,Ruiding,GER,Town,12634317
690369,DE,Ruif,GER,Town,12624609
690417,DE,Runder Hirschpohl,GER,Town,12631352
690429,DE,Runstedt,GER,Town,12626291
690428,DE,Runstedt,GER,Town,12630374
690433,DE,Rupelrath,GER,Town,12624357
690447,DE,Ruppers,GER,Town,12636411
690468,DE,Ruppertsstetten,GER,Town,12624095
690476,DE,Rupprechtshäuser,GER,Town,12625746
690504,DE,Rüsfeld,GER,Town,12624482
690520,DE,Rüssen,GER,Town,12636581
690523,DE,Russenreute,GER,Town,12623793
690545,DE,Rüterland,GER,Town,12632256
690553,DE,Ruthenzahl,GER,Town,12630271
690562,DE,Rutsweiler an der Glan,GER,Town,12627511
690578,DE,Rutzen,GER,Town,12634870
690583,DE,Rutzenhof,GER,Town,12634561
690586,DE,Rutzing,GER,Town,12622947
690595,DE,Saag,GER,Town,12622960
690602,DE,Saalbach,GER,Town,12635301
690620,DE,Saalhorn,GER,Town,56556589
690626,DE,Saaltal,GER,Town,12636408
690640,DE,Saarow,GER,Town,24547273
690645,DE,Saasen,GER,Town,12632643
690649,DE,Saat,GER,Town,12624261
690657,DE,Sabissa,GER,Town,56556444
690658,DE,Sabitz,GER,Town,12631296
690663,DE,Saccassne,GER,Town,24547308
690665,DE,Sachau,GER,Town,12629666
690674,DE,Sachsenberg,GER,Town,12630466
690690,DE,Sachsengrund,GER,Town,12625612
690707,DE,Sachsenland-Wohnsiedlung,GER,Town,56556446
690715,DE,Sachswitz,GER,Town,12625486
690738,DE,Sagarlugk,GER,Town,12625765
690752,DE,Sagmeisterhof,GER,Town,12622826
690773,DE,Saiser,GER,Town,12631289
690779,DE,Salchau,GER,Town,12627032
690792,DE,Salenbach,GER,Town,12634795
690797,DE,Saline,GER,Town,12627213
690814,DE,Sallmannsberg,GER,Town,12622825
690821,DE,Salmannskirchen,GER,Town,12622746
690828,DE,Salmer,GER,Town,12624441
690835,DE,Salsitz,GER,Town,12631288
690840,DE,Salz,GER,Town,12632514
690857,DE,Salzelmen,GER,Town,56556446
690862,DE,Salzgattern,GER,Town,12622868
690872,DE,Salzow,GER,Town,12631348
690884,DE,Samenheim,GER,Town,12634556
690887,DE,Sametsham,GER,Town,12622738
690891,DE,Sammerei,GER,Town,12622946
690908,DE,Sand,GER,Town,12635800
690911,DE,Sand,GER,Town,12633958
690913,DE,Sand-Wehl,GER,Town,28350238
690918,DE,Sandbeckerbruch,GER,Town,12630200
690925,DE,Sandberg,GER,Town,12624242
690926,DE,Sandberg,GER,Town,12636438
690921,DE,Sandberg,GER,Town,12629996
690941,DE,Sandenhof,GER,Town,12632747
690954,DE,Sandfort,GER,Town,12624334
690953,DE,Sandfort,GER,Town,12629824
690956,DE,Sandfurth,GER,Town,12630202
690960,DE,Sandgrund,GER,Town,12632872
690965,DE,Sandhausen,GER,Town,12629963
690977,DE,Sandhof,GER,Town,12635224
690980,DE,Sandhof,GER,Town,12635717
690982,DE,Sandhof,GER,Town,12627184
690989,DE,Sandkrug,GER,Town,12631398
690991,DE,Sandkrug,GER,Town,12636280
690994,DE,Sandkrug,GER,Town,56556331
691002,DE,Sandow,GER,Town,12632871
691010,DE,Sandstedtermoor,GER,Town,12630184
691015,DE,Sandwisch,GER,Town,12630016
691025,DE,Sankenbach,GER,Town,12623297
691036,DE,Sanzenhof,GER,Town,12622955
691096,DE,Sassenrath,GER,Town,12624590
691112,DE,Satow-Niederhagen,GER,Town,12630528
691113,DE,Satow-Oberhagen,GER,Town,12630528
691114,DE,Satower Hütte,GER,Town,28350231
691117,DE,Sattel,GER,Town,12623832
691137,DE,Saturdag,GER,Town,12624473
691150,DE,Sauerbruch,GER,Town,12624483
691152,DE,Sauerbrunnen,GER,Town,12632809
691154,DE,Sauerhöfle,GER,Town,12624108
691157,DE,Sauersack,GER,Town,12636465
691161,DE,Sauerthal,GER,Town,12628731
691175,DE,Saumer,GER,Town,12624526
691177,DE,Sauo,GER,Town,24547271
691184,DE,Sauschwemme,GER,Town,12625660
691185,DE,Sauschwitz,GER,Town,12625699
691194,DE,Sautmannshausen,GER,Town,12629899
691197,DE,Sauwasen,GER,Town,12623336
691209,DE,Scado,GER,Town,12636468
691213,DE,Schaafsee,GER,Town,12626330
691214,DE,Schaafwinkel,GER,Town,12630267
691222,DE,Schaardeich,GER,Town,12629825
691223,DE,Schaarreihe,GER,Town,12629825
691242,DE,Schachen,GER,Town,12634951
691246,DE,Schachen,GER,Town,12634869
691249,DE,Schachenmühle,GER,Town,12623835
691251,DE,Schaching,GER,Town,12634673
691255,DE,Schachtberg,GER,Town,56556448
691261,DE,Schachten,GER,Town,12622924
691264,DE,Schachten,GER,Town,12636568
691280,DE,Schadefähre,GER,Town,12635713
691283,DE,Schädelkamp,GER,Town,12630202
691287,DE,Schadendeck,GER,Town,12636505
691289,DE,Schadendorf,GER,Town,12631958
691291,DE,Schadendorf,GER,Town,12636447
691302,DE,Schadhub,GER,Town,12622788
691303,DE,Schädlichberg,GER,Town,12625666
691304,DE,Schädlichhäuser,GER,Town,12636300
691313,DE,Schafburg,GER,Town,12623022
691315,DE,Schäfereihäuser,GER,Town,12625617
691320,DE,Schaffhausen,GER,Town,12634747
691325,DE,Schafhausen,GER,Town,12624579
691334,DE,Schafhof,GER,Town,12623182
691337,DE,Schafhof,GER,Town,12634530
691341,DE,Schafhof,GER,Town,12634539
691343,DE,Schafhof,GER,Town,12632568
691346,DE,Schafhübel,GER,Town,12635303
691347,DE,Schafkoven,GER,Town,12629822
691355,DE,Schafstedt,GER,Town,12631958
691371,DE,Schaidham,GER,Town,12622851
691385,DE,Schaliß,GER,Town,28350209
691392,DE,Schalkenried,GER,Town,12634880
691410,DE,Schallersreuth,GER,Town,12635309
691419,DE,Schaltkarrendorf,GER,Town,12623346
691439,DE,Schank,GER,Town,12627097
691442,DE,Schanz,GER,Town,12624628
691448,DE,Schanze,GER,Town,12624928
691445,DE,Schanze,GER,Town,12624485
691449,DE,Schanzenberg,GER,Town,12635710
691459,DE,Schaphusener Mühlentor,GER,Town,12630271
691477,DE,Scharfenberg,GER,Town,12633641
691484,DE,Scharfsöders,GER,Town,12625810
691486,DE,Scharhof,GER,Town,12634242
691515,DE,Scharrenbroich,GER,Town,12624360
691520,DE,Schart,GER,Town,12622756
691548,DE,Schauenteichen,GER,Town,56556338
691558,DE,Schauinsland,GER,Town,12623313
691559,DE,Schaulings,GER,Town,12623838
691566,DE,Schauteshütte,GER,Town,12624457
691594,DE,Scheften,GER,Town,12622990
691597,DE,Scheibe,GER,Town,12625635
691598,DE,Scheibe,GER,Town,12636529
691599,DE,Scheibe,GER,Town,12636297
691600,DE,Scheibe,GER,Town,12636287
691602,DE,Scheibe,GER,Town,12636469
691596,DE,Scheibe,GER,Town,12625803
691607,DE,Scheibenhardt,GER,Town,12623870
691609,DE,Scheid,GER,Town,12624356
691620,DE,Scheidenweiler,GER,Town,12634873
691623,DE,Scheideweg,GER,Town,12624487
691627,DE,Scheidt,GER,Town,12624352
691644,DE,Schelenburg,GER,Town,12630014
691651,DE,Schellberg,GER,Town,12624357
691661,DE,Schellenbergerhof,GER,Town,12634989
691663,DE,Schellerbaum,GER,Town,12624460
691668,DE,Schellhorn,GER,Town,12631310
691669,DE,Schellhornerberg,GER,Town,12632433
691671,DE,Schellneck,GER,Town,12636644
691673,DE,Schellohne,GER,Town,12630046
691683,DE,Schemm,GER,Town,12624263
691696,DE,Schenkenberg-Rödgen,GER,Town,12636569
691716,DE,Scherer,GER,Town,12622759
691746,DE,Scherpenberg,GER,Town,12624418
691748,DE,Scherpenseel,GER,Town,12624627
691747,DE,Scherpenseel,GER,Town,12635814
691775,DE,Scheunenhof,GER,Town,56556481
691777,DE,Scheunstelle,GER,Town,24547154
691779,DE,Scheuren,GER,Town,12624367
691783,DE,Scheurenbühl,GER,Town,12623434
691794,DE,Schickanöd,GER,Town,12622996
691797,DE,Schickenhäuser,GER,Town,12625679
691801,DE,Schieben,GER,Town,12636396
691808,DE,Schiederberg,GER,Town,12635141
691810,DE,Schiedhörn,GER,Town,12632223
691814,DE,Schiefenthal,GER,Town,12624359
691827,DE,Schierenbalken,GER,Town,12630302
691828,DE,Schierenbrink,GER,Town,12624520
691834,DE,Schierholz,GER,Town,12624512
691840,DE,Schierlhof,GER,Town,12623034
691844,DE,Schierschnitz,GER,Town,12625255
691852,DE,Schießstätte,GER,Town,12623071
691857,DE,Schiffelborn,GER,Town,12632830
691871,DE,Schilddorf,GER,Town,56556630
691878,DE,Schildgen,GER,Town,12624584
691882,DE,Schildmannsberg,GER,Town,12623006
691889,DE,Schillbrok,GER,Town,12629822
691898,DE,Schillingerberg,GER,Town,12623381
691902,DE,Schillingsfürst,GER,Town,12623061
691904,DE,Schillingshof,GER,Town,12636387
691903,DE,Schillingshof,GER,Town,12624068
691908,DE,Schillöd,GER,Town,12622987
691920,DE,Schimmel,GER,Town,12625660
691930,DE,Schindelhöfe,GER,Town,56556331
691939,DE,Schinkel,GER,Town,12631801
691940,DE,Schinkel,GER,Town,12630191
691941,DE,Schinkel Über Kiel,GER,Town,12631443
691968,DE,Schirpendhünn,GER,Town,12624356
691969,DE,Schirpfentobel,GER,Town,12634880
691983,DE,Schlaben,GER,Town,24547278
691985,DE,Schlaborn,GER,Town,12633641
691991,DE,Schlackendorf,GER,Town,12630691
691996,DE,Schladen,GER,Town,56556373
691998,DE,Schladitz,GER,Town,12636568
692013,DE,Schlagpfütze,GER,Town,12632711
692024,DE,Schlagwitz,GER,Town,12625715
692040,DE,Schlangenhäuser,GER,Town,12625770
692041,DE,Schlangenluch,GER,Town,24547276
692048,DE,Schlappach,GER,Town,12636596
692050,DE,Schlapphörn,GER,Town,12632228
692092,DE,Schleeburg,GER,Town,12622996
692097,DE,Schleenhain,GER,Town,12636583
692107,DE,Schlegelhaid,GER,Town,12636161
692112,DE,Schlehecken,GER,Town,12624369
692131,DE,Schleinhof,GER,Town,12634368
692135,DE,Schleißbach,GER,Town,12622890
692143,DE,Schlempenfeld,GER,Town,12623337
692157,DE,Schlettau,GER,Town,56556559
692167,DE,Schleusingerneuendorf,GER,Town,12636383
692178,DE,Schlichenbach,GER,Town,12624372
692185,DE,Schlicht,GER,Town,12623338
692189,DE,Schlichten,GER,Town,12622817
692191,DE,Schlichtenberg,GER,Town,12636630
692204,DE,Schliepsiek,GER,Town,12624512
692227,DE,Schlinghofen,GER,Town,12624358
692229,DE,Schlipfham,GER,Town,12635674
692246,DE,Schlonsberge,GER,Town,12630801
692247,DE,Schlöpitz,GER,Town,12636366
692250,DE,Schloß,GER,Town,12623297
692261,DE,Schloßberga,GER,Town,12625474
692266,DE,Schlössel,GER,Town,12636291
692265,DE,Schlössel,GER,Town,12636292
692267,DE,Schlosserberg,GER,Town,12625627
692273,DE,Schloßreute,GER,Town,12624216
692281,DE,Schlott,GER,Town,12622946
692282,DE,Schlott,GER,Town,12622937
692283,DE,Schlott,GER,Town,12622903
692285,DE,Schlott,GER,Town,12622940
692292,DE,Schloyheide,GER,Town,12624501
692299,DE,Schluifeld,GER,Town,12635118
692306,DE,Schlüpfing,GER,Town,12622987
692312,DE,Schlüsselsberg,GER,Town,12624345
692314,DE,Schlüterdeich,GER,Town,12630047
692320,DE,Schmacht,GER,Town,12631310
692322,DE,Schmachtenberg,GER,Town,12636125
692326,DE,Schmachtenhagen Süd,GER,Town,12633357
692338,DE,Schmalenbach,GER,Town,12624258
692343,DE,Schmalenberg,GER,Town,12634870
692357,DE,Schmalinge,GER,Town,12624557
692372,DE,Schmansen,GER,Town,12624462
692391,DE,Schmaxbruch,GER,Town,12624458
692402,DE,Schmeinghook,GER,Town,12624426
692407,DE,Schmelling,GER,Town,12622994
692416,DE,Schmelze,GER,Town,24547189
692417,DE,Schmelze,GER,Town,12623429
692424,DE,Schmerbach,GER,Town,12622817
692422,DE,Schmerbach,GER,Town,12636411
692445,DE,Schmidberg,GER,Town,12635157
692460,DE,Schmidheim,GER,Town,12634262
692462,DE,Schmidhub,GER,Town,12622703
692465,DE,Schmiding,GER,Town,12622995
692476,DE,Schmidtlerschleif,GER,Town,12634281
692485,DE,Schmiedeberger Weinberge,GER,Town,56556528
692492,DE,Schmiedelfeld,GER,Town,12624163
692493,DE,Schmieden,GER,Town,12635026
692507,DE,Schmierofen,GER,Town,12634340
692515,DE,Schmirchau,GER,Town,12625510
692520,DE,Schmitten,GER,Town,12632647
692527,DE,Schmittweiler bei Odenbach,GER,Town,12628051
692528,DE,Schmitzbüchel,GER,Town,12624359
692533,DE,Schmitzlöderich,GER,Town,12624359
692540,DE,Schmogro,GER,Town,24547268
692542,DE,Schmokenberg,GER,Town,24547375
692567,DE,Schnabelstal,GER,Town,12623461
692569,DE,Schnackemühlen,GER,Town,12630258
692575,DE,Schnackenwöhr,GER,Town,12635264
692591,DE,Schnappe,GER,Town,12630048
692592,DE,Schnapshof,GER,Town,12624574
692596,DE,Schnarup,GER,Town,12631575
692599,DE,Schnatzling,GER,Town,12623004
692600,DE,Schnauderhainichen,GER,Town,12625190
692606,DE,Schneckenbach,GER,Town,12622887
692615,DE,Schned,GER,Town,12622984
692620,DE,Schnee,GER,Town,12635697
692627,DE,Schneefelden,GER,Town,12622725
692631,DE,Schneffelrath,GER,Town,12624377
692636,DE,Schneiderbenes,GER,Town,12623747
692638,DE,Schneiderburg,GER,Town,12630263
692641,DE,Schneidhausen,GER,Town,12624616
692650,DE,Schnellenberg,GER,Town,12629697
692670,DE,Schnepfenthal,GER,Town,12625033
692675,DE,Schneppendahl,GER,Town,12624344
692689,DE,Schnieses Weinberg,GER,Town,24547267
692694,DE,Schnitzlehen,GER,Town,12622704
692696,DE,Schnöggersburg,GER,Town,56556367
692703,DE,Schnugshaide,GER,Town,28350225
692717,DE,Schockum,GER,Town,12630053
692736,DE,Scholerholz,GER,Town,12630071
692740,DE,Scholitz,GER,Town,56556598
692753,DE,Schöllershammer,GER,Town,12624611
692756,DE,Schöllhütte,GER,Town,12624098
692763,DE,Schöltheide,GER,Town,12624552
692779,DE,Schöna,GER,Town,24547314
692803,DE,Schönau,GER,Town,12633086
692835,DE,Schönbach,GER,Town,12635141
692838,DE,Schönbächle,GER,Town,12623461
692855,DE,Schönberg,GER,Town,12623136
692866,DE,Schönberg,GER,Town,12623814
692841,DE,Schönberg,GER,Town,12624808
692872,DE,Schönberg am Deich,GER,Town,56556331
692873,DE,Schönberg in Holstein,GER,Town,12635973
692876,DE,Schönblick,GER,Town,12636241
692902,DE,Schönbronn,GER,Town,12634409
692903,DE,Schönbruch,GER,Town,12627112
692904,DE,Schönbrück,GER,Town,24547219
692929,DE,Schönbücher Hütte,GER,Town,12623902
692933,DE,Schönbühl,GER,Town,12634885
692938,DE,Schondelgrund,GER,Town,12623399
692951,DE,Schöne Flöte,GER,Town,12624493
692958,DE,Schönebegk,GER,Town,24547270
692977,DE,Schöneflieth,GER,Town,12624303
692993,DE,Schönenberg,GER,Town,12627506
692999,DE,Schönenberg,GER,Town,12634886
693003,DE,Schönenbuchen,GER,Town,12623553
693045,DE,Schönfeld,GER,Town,24547342
693070,DE,Schönhaid,GER,Town,12625560
693081,DE,Schönheide Nord,GER,Town,12625666
693082,DE,Schönheide Ost,GER,Town,12636299
693083,DE,Schönheide Süd,GER,Town,12636299
693089,DE,Schönhöfe,GER,Town,12623347
693113,DE,Schönlind,GER,Town,12636295
693115,DE,Schönmoor,GER,Town,12635957
693126,DE,Schönrain,GER,Town,12623056
693149,DE,Schönwald,GER,Town,12635317
693157,DE,Schönwalde,GER,Town,56556449
693171,DE,Schöpfurth,GER,Town,28350197
693176,DE,Schöpperg,GER,Town,12624156
693181,DE,Schöpsdorf,GER,Town,12625772
693191,DE,Schoren,GER,Town,12623467
693200,DE,Schorn,GER,Town,12635116
693201,DE,Schorn,GER,Town,12635193
693210,DE,Schornreute,GER,Town,12623826
693239,DE,Schöttlehof,GER,Town,12634989
693249,DE,Schrallen,GER,Town,12634964
693252,DE,Schramm,GER,Town,12622826
693256,DE,Schrankbaum,GER,Town,12622914
693257,DE,Schrannen,GER,Town,12622921
693266,DE,Schravelnsche Heide,GER,Town,12624404
693272,DE,Schreckenmanklitz,GER,Town,12634884
693276,DE,Schregsberg,GER,Town,12623819
693277,DE,Schreiberg,GER,Town,12624282
693303,DE,Schroersend,GER,Town,12624460
693305,DE,Schrofen,GER,Town,12623409
693308,DE,Schrötersdorf,GER,Town,12630198
693310,DE,Schröttendorf,GER,Town,12622996
693313,DE,Schröttmoos,GER,Town,12623060
693317,DE,Schrundholz,GER,Town,12634878
693327,DE,Schuhmacher-Siedlung,GER,Town,12633175
693328,DE,Schuhöd,GER,Town,12623007
693357,DE,Schülper Neuensiel,GER,Town,12631955
693359,DE,Schulpforta,GER,Town,56556547
693374,DE,Schündelnhöfe,GER,Town,12624462
693376,DE,Schunkenhof,GER,Town,12624580
693381,DE,Schupfenschlag,GER,Town,12635326
693384,DE,Schuppenberg,GER,Town,12623832
693389,DE,Schürberg,GER,Town,12623552
693395,DE,Schürenberg,GER,Town,12624561
693400,DE,Schüring,GER,Town,56556331
693402,DE,Schurrhof,GER,Town,12624084
693408,DE,Schüßelhausen,GER,Town,12622890
693409,DE,Schüssellehen,GER,Town,12622838
693430,DE,Schützenau,GER,Town,12635760
693434,DE,Schützenkrug,GER,Town,12630127
693435,DE,Schützenwiesenhäuser,GER,Town,12625623
693436,DE,Schützheide,GER,Town,12635814
693437,DE,Schutzhof,GER,Town,12623381
693501,DE,Schwaig,GER,Town,12623050
693504,DE,Schwaig,GER,Town,12622732
693506,DE,Schwaig,GER,Town,12635674
693511,DE,Schwaig,GER,Town,12635192
693519,DE,Schwaigeröd,GER,Town,12623007
693536,DE,Schwalbenhof,GER,Town,12634344
693542,DE,Schwall,GER,Town,12628555
693544,DE,Schwallschied,GER,Town,12632560
693550,DE,Schwammham,GER,Town,12635187
693559,DE,Schwand,GER,Town,12634541
693565,DE,Schwanden,GER,Town,12634882
693581,DE,Schwanenbach,GER,Town,12623399
693580,DE,Schwanenbach,GER,Town,12623474
693584,DE,Schwanenmoos,GER,Town,12623434
693611,DE,Schwarz,GER,Town,12634235
693614,DE,Schwarz im Höllthal,GER,Town,12635787
693628,DE,Schwarzach mit Spiegelau,GER,Town,12622874
693652,DE,Schwarzeheide,GER,Town,12630130
693682,DE,Schwarzenberg,GER,Town,12635018
693684,DE,Schwarzenberg,GER,Town,12623368
693697,DE,Schwarzenbrunn,GER,Town,12636506
693706,DE,Schwarzenfurth,GER,Town,12635309
693708,DE,Schwarzenhagen,GER,Town,12626874
693716,DE,Schwarzenlache,GER,Town,12624162
693719,DE,Schwarzenraben,GER,Town,12624573
693723,DE,Schwarzensee,GER,Town,12634886
693724,DE,Schwarzenshof,GER,Town,12636406
693725,DE,Schwarzenstein,GER,Town,12623043
693734,DE,Schwarzer Weg,GER,Town,12629592
693745,DE,Schwarzholz,GER,Town,12636098
693754,DE,Schwarzwasen,GER,Town,12623902
693755,DE,Schwarzwasser,GER,Town,24547166
693761,DE,Schwätz,GER,Town,56556531
693774,DE,Schweditz,GER,Town,24547152
693793,DE,Schweicheln,GER,Town,12624515
693795,DE,Schweiditz,GER,Town,12636567
693803,DE,Schweigfeld,GER,Town,12622770
693804,DE,Schweighausen,GER,Town,12634408
693808,DE,Schweighausenergrund,GER,Town,12623390
693857,DE,Schweinsburg,GER,Town,12636455
693867,DE,Schweisfurth,GER,Town,12624283
693872,DE,Schweiz,GER,Town,12636453
693875,DE,Schweizerhaus,GER,Town,12627680
693874,DE,Schweizerhaus,GER,Town,12633270
693877,DE,Schweizerhof,GER,Town,12634267
693885,DE,Schwelmerbrunnen,GER,Town,12624482
693892,DE,Schwend,GER,Town,12634252
693900,DE,Schwendreut,GER,Town,12636630
693901,DE,Schwenge,GER,Town,12624811
693939,DE,Schwesterberg,GER,Town,12634874
693945,DE,Schwibleinsberg,GER,Town,12622981
693980,DE,Schwingenfeld,GER,Town,12630168
693982,DE,Schwingsborn,GER,Town,12624606
693990,DE,Schwitterberg,GER,Town,12624265
693991,DE,Schwitterknapp,GER,Town,12624265
694013,DE,Sebastiansweiler,GER,Town,12624231
694047,DE,See,GER,Town,12634243
694055,DE,See,GER,Town,12634720
694045,DE,See,GER,Town,12629771
694074,DE,Seebad Karlshagen,GER,Town,12631125
694075,DE,Seebad Rüdersdorf,GER,Town,12635992
694076,DE,Seebadsiedlung,GER,Town,12632932
694078,DE,Seebarnhammer,GER,Town,12634309
694082,DE,Seeben,GER,Town,56556629
694120,DE,Seefeld,GER,Town,12634946
694129,DE,Seefelden,GER,Town,12623332
694130,DE,Seefelderschaart,GER,Town,12630055
694134,DE,Seegefeld Ost,GER,Town,12633158
694136,DE,Seeger Schweinegg,GER,Town,12634894
694153,DE,Seehof,GER,Town,12624100
694155,DE,Seehof,GER,Town,12623046
694157,DE,Seehof,GER,Town,12623663
694159,DE,Seehof,GER,Town,12631302
694161,DE,Seehof,GER,Town,12633748
694162,DE,Seehof,GER,Town,28350186
694151,DE,Seehof,GER,Town,12635241
694165,DE,Seehölze,GER,Town,12624157
694167,DE,Seekaten,GER,Town,12632325
694185,DE,Seelenberg,GER,Town,12624286
694189,DE,Seeleshof,GER,Town,12624780
694192,DE,Seelhausen,GER,Town,56556328
694203,DE,Seelvitz,GER,Town,12631310
694215,DE,Seerams,GER,Town,12631310
694222,DE,Seese,GER,Town,12633397
694259,DE,Segger,GER,Town,12634724
694279,DE,Sehlitz,GER,Town,12631299
694285,DE,Sehningen,GER,Town,12624066
694323,DE,Seidewitzthal,GER,Town,12625816
694337,DE,Seifen,GER,Town,12627914
694334,DE,Seifen,GER,Town,12624352
694346,DE,Seifersdorf,GER,Town,12636587
694360,DE,Seiffnergrund,GER,Town,12635850
694363,DE,Seifriedsberg,GER,Town,12634852
694389,DE,Seitenschweidnitz,GER,Town,24547354
694392,DE,Seiterswald,GER,Town,12627103
694400,DE,Selau,GER,Town,56556450
694405,DE,Selbach,GER,Town,12624358
694412,DE,Selbenhausen,GER,Town,12632691
694436,DE,Selingau,GER,Town,12634332
694443,DE,Sella,GER,Town,12625845
694446,DE,Sellenbergerhof,GER,Town,12635445
694470,DE,Sellthürn,GER,Town,12634900
694472,DE,Selmer Heide,GER,Town,12624497
694489,DE,Seltmanns,GER,Town,12635455
694496,DE,Selzerbrunnen,GER,Town,12632584
694498,DE,Sembauer,GER,Town,12622947
694504,DE,Semig,GER,Town,12632739
694506,DE,Semlin,GER,Town,24547342
694512,DE,Semmersteig,GER,Town,12623838
694514,DE,Semmler,GER,Town,12622930
694528,DE,Senftenberg-West,GER,Town,24547271
694530,DE,Seng,GER,Town,12622701
694538,DE,Senging,GER,Town,12622929
694549,DE,Senne-Siewecke,GER,Town,12624508
694560,DE,Sensenhammer,GER,Town,12625127
694559,DE,Sensenhammer,GER,Town,12634501
694573,DE,Serach,GER,Town,12623177
694601,DE,Sestewitz,GER,Town,12636577
694604,DE,Sethlerhemm,GER,Town,12630158
694629,DE,Seugnhof,GER,Town,12623069
694645,DE,Sevenich,GER,Town,12624615
694647,DE,Sevenig,GER,Town,12629210
694671,DE,Sibratshausen,GER,Town,12623790
694678,DE,Sichersdorf,GER,Town,12634406
694685,DE,Sickenberg,GER,Town,12635128
694711,DE,Siebenbauern,GER,Town,12624552
694713,DE,Siebenbergen,GER,Town,12631859
694717,DE,Siebenbrunn,GER,Town,12635359
694723,DE,Siebeneichen,GER,Town,12630559
694734,DE,Siebenhitz,GER,Town,12636503
694740,DE,Siebenhufen,GER,Town,12625771
694745,DE,Siebenmorgen,GER,Town,12624354
